,ScripCode,TradingSymbol,BuySell,RIC,Series,venue,trade_volume,execution_price,position,trader_id,trade_time,arrival_time,signal_time,Exch Time,TOMReceiptTime,BasketId,currency,broker_id,order_id,arrival_price,trade_price,signal_price,Date-Time,Type,Price,Bid Price,Bid Size,Ask Price,Ask Size,High,Low,Market VWAP,market_high,market_low,market_vwap,market_mid,market_spread,best_ask,best_bid,trades_vwap,trades_twap,slippage,best_price,worst_price,sippage_to_market_vwap,market_impact
5808,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,74.0,127.64,1.0,ABC5909,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906165.0,,127.64,126.75,,,,,,,,,,,,,,,,,,127.63125954198473,127.62300000000002,69.04731216687863,127.62,127.64,,
5809,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,295.0,127.64,1.0,ABC5910,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906166.0,,127.64,126.75,,,,,,,,,,,,,,,,,,127.63440781440782,127.62454545454548,69.29227232313663,127.62,127.64,,
5810,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,1.0,127.57,1.0,ABC5911,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906167.0,,127.57,126.75,,,,,,,,,,,,,,,,,,127.63432926829269,127.62000000000002,69.28616096957674,127.57,127.64,,
5811,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,1.0,127.57,1.0,ABC5912,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906168.0,,127.57,126.75,,,,,,,,,,,,,,,,,,127.63425091352012,127.61615384615386,69.28006449610872,127.57,127.64,,
5812,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,1.0,127.57,1.0,ABC5913,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906169.0,,127.57,126.75,,,,,,,,,,,,,,,,,,127.63417274939175,127.61285714285715,69.27398284845037,127.57,127.64,,
5813,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,1.0,127.57,1.0,ABC5914,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906170.0,,127.57,126.75,,,,,,,,,,,,,,,,,,127.63409477521267,127.61,69.26791597258779,127.57,127.64,,
5814,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,1.0,127.57,1.0,ABC5915,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906171.0,,127.57,126.75,,,,,,,,,,,,,,,,,,127.6340169902913,127.6075,69.26186381476536,127.57,127.64,,
5815,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,1.0,127.57,1.0,ABC5916,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906172.0,,127.57,126.75,,,,,,,,,,,,,,,,,,127.63393939393944,127.60529411764706,69.25582632149138,127.57,127.64,,
5816,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,69.0,127.58,1.0,ABC5917,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906173.0,,127.58,126.75,,,,,,,,,,,,,,,,,,127.62977628635352,127.60388888888889,68.93189911887248,127.57,127.64,,
5817,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,6.0,127.58,1.0,ABC5918,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906174.0,,127.58,126.75,,,,,,,,,,,,,,,,,,127.62944444444449,127.60263157894735,68.90607792524702,127.57,127.64,,
5818,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,24.0,127.58,1.0,ABC5919,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906175.0,,127.58,126.75,,,,,,,,,,,,,,,,,,127.62816017316023,127.60149999999999,68.80614528711973,127.57,127.64,,
5819,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,147.0,127.58,1.0,ABC5920,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906176.0,,127.58,126.75,,,,,,,,,,,,,,,,,,127.62154995331471,127.60047619047617,68.29175430274388,127.57,127.64,,
5820,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,25.0,127.58,1.0,ABC5921,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906177.0,,127.58,126.75,,,,,,,,,,,,,,,,,,127.62060218978107,127.59954545454544,68.21799731726847,127.57,127.64,,
5821,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,147.0,127.58,1.0,ABC5922,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906178.0,,127.58,126.75,,,,,,,,,,,,,,,,,,127.6158004827032,127.59869565217389,67.84430136615741,127.57,127.64,,
5822,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,25.0,127.58,1.0,ABC5923,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906179.0,,127.58,126.75,,,,,,,,,,,,,,,,,,127.61509463722402,127.59791666666665,67.78936611560363,127.57,127.64,,
5823,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,147.0,127.58,1.0,ABC5924,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906180.0,,127.58,126.75,,,,,,,,,,,,,,,,,,127.61144876325093,127.59719999999997,67.50560169950916,127.57,127.64,,
5824,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,25.0,127.58,1.0,ABC5925,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906181.0,,127.58,126.75,,,,,,,,,,,,,,,,,,127.61090277777782,127.59653846153843,67.46310534900013,127.57,127.64,,
5825,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,144.0,127.58,1.0,ABC5926,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906182.0,,127.58,126.75,,,,,,,,,,,,,,,,,,127.60809343434347,127.5959259259259,67.24443655958052,127.57,127.64,,
5826,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,55.0,127.58,1.0,ABC5927,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906183.0,,127.58,126.75,,,,,,,,,,,,,,,,,,127.60715070164738,127.59535714285711,67.17105561360354,127.57,127.64,,
5827,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,1.0,127.59,1.0,ABC5928,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906184.0,,127.59,126.75,,,,,,,,,,,,,,,,,,127.60714024390246,127.59517241379308,67.17024159182355,127.57,127.64,,
5828,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,1.0,127.59,1.0,ABC5929,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906185.0,,127.59,126.75,,,,,,,,,,,,,,,,,,127.60712979890313,127.59499999999998,67.16942856201585,127.57,127.64,,
5829,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,1.0,127.59,1.0,ABC5930,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906186.0,,127.59,126.75,,,,,,,,,,,,,,,,,,127.6071193666261,127.5948387096774,67.16861652236794,127.57,127.64,,
5830,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,816.0,127.6,1.0,ABC5931,2025-09-04 11:53:00,2025-09-04 11:53:00.100,2025-09-04 11:53:00,09/04/25 11:53,09/04/25 11:53,2025040900466.0,INR,1.0,2025040906187.0,,127.6,126.75,,,,,,,,,,,,,,,,,,127.60475589910499,127.59499999999998,66.98464278093431,127.57,127.64,,
5848,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,1.0,127.61,1.0,ABC5949,2025-09-04 11:54:00,2025-09-04 11:54:00.100,2025-09-04 11:54:00,09/04/25 11:54,09/04/25 11:54,2025040900466.0,INR,1.0,2025040906205.0,,127.61,126.75,,,,,,,,,,,,,,,,,,127.61,127.61,67.39283755191595,127.61,127.61,,
5849,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,4.0,127.61,1.0,ABC5950,2025-09-04 11:54:00,2025-09-04 11:54:00.100,2025-09-04 11:54:00,09/04/25 11:54,09/04/25 11:54,2025040900466.0,INR,1.0,2025040906206.0,,127.61,126.75,,,,,,,,,,,,,,,,,,127.60999999999999,127.61,67.39283755191484,127.61,127.61,,
5850,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,349.0,127.62,1.0,ABC5951,2025-09-04 11:54:00,2025-09-04 11:54:00.100,2025-09-04 11:54:00,09/04/25 11:54,09/04/25 11:54,2025040900466.0,INR,1.0,2025040906207.0,,127.62,126.75,,,,,,,,,,,,,,,,,,127.61985875706216,127.61333333333334,68.16014102617281,127.61,127.62,,
5851,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,42.0,127.63,1.0,ABC5952,2025-09-04 11:54:00,2025-09-04 11:54:00.100,2025-09-04 11:54:00,09/04/25 11:54,09/04/25 11:54,2025040900466.0,INR,1.0,2025040906208.0,,127.63,126.75,,,,,,,,,,,,,,,,,,127.62093434343436,127.6175,68.24384634973981,127.61,127.63,,
5852,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,259.0,127.63,1.0,ABC5953,2025-09-04 11:54:00,2025-09-04 11:54:00.100,2025-09-04 11:54:00,09/04/25 11:54,09/04/25 11:54,2025040900466.0,INR,1.0,2025040906209.0,,127.63,126.75,,,,,,,,,,,,,,,,,,127.62451908396946,127.62,68.52281130979837,127.61,127.63,,
5853,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,165.0,127.63,1.0,ABC5954,2025-09-04 11:54:00,2025-09-04 11:54:00.100,2025-09-04 11:54:00,09/04/25 11:54,09/04/25 11:54,2025040900466.0,INR,1.0,2025040906210.0,,127.63,126.75,,,,,,,,,,,,,,,,,,127.6256219512195,127.62166666666667,68.60863342583174,127.61,127.63,,
5854,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,122.0,127.66,1.0,ABC5955,2025-09-04 11:54:00,2025-09-04 11:54:00.100,2025-09-04 11:54:00,09/04/25 11:54,09/04/25 11:54,2025040900466.0,INR,1.0,2025040906211.0,,127.66,126.75,,,,,,,,,,,,,,,,,,127.63007430997877,127.62714285714286,68.95508873882697,127.61,127.66,,
5855,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,469.0,127.66,1.0,ABC5956,2025-09-04 11:54:00,2025-09-04 11:54:00.100,2025-09-04 11:54:00,09/04/25 11:54,09/04/25 11:54,2025040900466.0,INR,1.0,2025040906212.0,,127.66,126.75,,,,,,,,,,,,,,,,,,127.64002126151667,127.63125,69.72901232076225,127.61,127.66,,
5856,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,228.0,127.67,1.0,ABC5957,2025-09-04 11:54:00,2025-09-04 11:54:00.100,2025-09-04 11:54:00,09/04/25 11:54,09/04/25 11:54,2025040900466.0,INR,1.0,2025040906213.0,,127.67,126.75,,,,,,,,,,,,,,,,,,127.64419158023186,127.63555555555556,70.05344850884265,127.61,127.67,,
5857,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,195.0,127.62,1.0,ABC5958,2025-09-04 11:54:00,2025-09-04 11:54:00.100,2025-09-04 11:54:00,09/04/25 11:54,09/04/25 11:54,2025040900466.0,INR,1.0,2025040906214.0,,127.62,126.75,,,,,,,,,,,,,,,,,,127.64161941112323,127.63400000000001,69.85334526753353,127.61,127.67,,
5858,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,8.0,127.62,1.0,ABC5959,2025-09-04 11:54:00,2025-09-04 11:54:00.100,2025-09-04 11:54:00,09/04/25 11:54,09/04/25 11:54,2025040900466.0,INR,1.0,2025040906215.0,,127.62,126.75,,,,,,,,,,,,,,,,,,127.64152551574375,127.63272727272728,69.84604047479733,127.61,127.67,,
5859,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,8.0,127.62,1.0,ABC5960,2025-09-04 11:54:00,2025-09-04 11:54:00.100,2025-09-04 11:54:00,09/04/25 11:54,09/04/25 11:54,2025040900466.0,INR,1.0,2025040906216.0,,127.62,126.75,,,,,,,,,,,,,,,,,,127.64143243243242,127.63166666666666,69.83879884803925,127.61,127.67,,
5860,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,228.0,127.62,1.0,ABC5961,2025-09-04 11:54:00,2025-09-04 11:54:00.100,2025-09-04 11:54:00,09/04/25 11:54,09/04/25 11:54,2025040900466.0,INR,1.0,2025040906217.0,,127.62,126.75,,,,,,,,,,,,,,,,,,127.63908084696824,127.63076923076922,69.65584843361547,127.61,127.67,,
5861,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,8.0,127.62,1.0,ABC5962,2025-09-04 11:54:00,2025-09-04 11:54:00.100,2025-09-04 11:54:00,09/04/25 11:54,09/04/25 11:54,2025040900466.0,INR,1.0,2025040906218.0,,127.62,126.75,,,,,,,,,,,,,,,,,,127.63900767018218,127.62999999999998,69.65015526283058,127.61,127.67,,
5862,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,8.0,127.62,1.0,ABC5963,2025-09-04 11:54:00,2025-09-04 11:54:00.100,2025-09-04 11:54:00,09/04/25 11:54,09/04/25 11:54,2025040900466.0,INR,1.0,2025040906219.0,,127.62,126.75,,,,,,,,,,,,,,,,,,127.63893505253107,127.6293333333333,69.64450558641981,127.61,127.67,,
5863,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,228.0,127.62,1.0,ABC5964,2025-09-04 11:54:00,2025-09-04 11:54:00.100,2025-09-04 11:54:00,09/04/25 11:54,09/04/25 11:54,2025040900466.0,INR,1.0,2025040906220.0,,127.62,126.75,,,,,,,,,,,,,,,,,,127.63707579672698,127.62874999999997,69.49985270265199,127.61,127.67,,
5864,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,8.0,127.62,1.0,ABC5965,2025-09-04 11:54:00,2025-09-04 11:54:00.100,2025-09-04 11:54:00,09/04/25 11:54,09/04/25 11:54,2025040900466.0,INR,1.0,2025040906221.0,,127.62,126.75,,,,,,,,,,,,,,,,,,127.637017167382,127.62823529411762,69.49529118333847,127.61,127.67,,
5882,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,8.0,127.62,1.0,ABC5983,2025-09-04 11:54:00,2025-09-04 11:54:00.100,2025-09-04 11:54:00,09/04/25 11:54,09/04/25 11:54,2025040900466.0,INR,1.0,2025040906239.0,,127.62,126.75,,,,,,,,,,,,,,,,,,127.63695893926436,127.62777777777774,69.49076087643368,127.61,127.67,,
5883,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,122.0,127.62,1.0,ABC5984,2025-09-04 11:54:00,2025-09-04 11:54:00.100,2025-09-04 11:54:00,09/04/25 11:54,09/04/25 11:54,2025040900466.0,INR,1.0,2025040906240.0,,127.62,126.75,,,,,,,,,,,,,,,,,,127.6361178861789,127.6273684210526,69.4253241836375,127.61,127.67,,
5884,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,819.0,127.64,1.0,ABC5985,2025-09-04 11:55:00,2025-09-04 11:55:00.100,2025-09-04 11:55:00,09/04/25 11:55,09/04/25 11:55,2025040900466.0,INR,1.0,2025040906241.0,,127.64,126.75,,,,,,,,,,,,,,,,,,127.64,127.64,69.72735819492327,127.64,127.64,,
5885,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,820.0,127.64,1.0,ABC5986,2025-09-04 11:55:00,2025-09-04 11:55:00.100,2025-09-04 11:55:00,09/04/25 11:55,09/04/25 11:55,2025040900466.0,INR,1.0,2025040906242.0,,127.64,126.75,,,,,,,,,,,,,,,,,,127.64000000000001,127.64,69.72735819492438,127.64,127.64,,
5886,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,59.0,127.63,1.0,ABC5987,2025-09-04 11:55:00,2025-09-04 11:55:00.100,2025-09-04 11:55:00,09/04/25 11:55,09/04/25 11:55,2025040900466.0,INR,1.0,2025040906243.0,,127.63,126.75,,,,,,,,,,,,,,,,,,127.63965253239107,127.63666666666666,69.70032546628104,127.63,127.64,,
5887,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,62.0,127.63,1.0,ABC5988,2025-09-04 11:55:00,2025-09-04 11:55:00.100,2025-09-04 11:55:00,09/04/25 11:55,09/04/25 11:55,2025040900466.0,INR,1.0,2025040906244.0,,127.63,126.75,,,,,,,,,,,,,,,,,,127.63931250000002,127.63499999999999,69.67387104972198,127.63,127.64,,
5888,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,335.0,127.63,1.0,ABC5989,2025-09-04 11:55:00,2025-09-04 11:55:00.100,2025-09-04 11:55:00,09/04/25 11:55,09/04/25 11:55,2025040900466.0,INR,1.0,2025040906245.0,,127.63,126.75,,,,,,,,,,,,,,,,,,127.6378233890215,127.63399999999999,69.5580170084497,127.63,127.64,,
5889,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,62.0,127.63,1.0,ABC5990,2025-09-04 11:55:00,2025-09-04 11:55:00.100,2025-09-04 11:55:00,09/04/25 11:55,09/04/25 11:55,2025040900466.0,INR,1.0,2025040906246.0,,127.63,126.75,,,,,,,,,,,,,,,,,,127.63759851645807,127.63333333333333,69.54052150578651,127.63,127.64,,
5890,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,301.0,127.63,1.0,ABC5991,2025-09-04 11:55:00,2025-09-04 11:55:00.100,2025-09-04 11:55:00,09/04/25 11:55,09/04/25 11:55,2025040900466.0,INR,1.0,2025040906247.0,,127.63,126.75,,,,,,,,,,,,,,,,,,127.63666802278277,127.63285714285713,69.46812671610198,127.63,127.64,,
5832,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,820.0,127.55,1.0,ABC5933,2025-09-04 11:56:00,2025-09-04 11:56:00.100,2025-09-04 11:56:00,09/04/25 11:56,09/04/25 11:56,2025040900466.0,INR,1.0,2025040906189.0,,127.55,126.75,,,,,,,,,,,,,,,,,,127.55,127.55,62.72050176401389,127.55,127.55,,
5891,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,820.0,127.53,1.0,ABC5992,2025-09-04 11:56:00,2025-09-04 11:56:00.100,2025-09-04 11:56:00,09/04/25 11:56,09/04/25 11:56,2025040900466.0,INR,1.0,2025040906248.0,,127.53,126.75,,,,,,,,,,,,,,,,,,127.54,127.53999999999999,61.9413517327902,127.53,127.55,,
5892,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,521.0,127.54,1.0,ABC5993,2025-09-04 11:56:00,2025-09-04 11:56:00.100,2025-09-04 11:56:00,09/04/25 11:56,09/04/25 11:56,2025040900466.0,INR,1.0,2025040906249.0,,127.54,126.75,,,,,,,,,,,,,,,,,,127.54,127.54,61.9413517327902,127.53,127.55,,
5893,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,298.0,127.55,1.0,ABC5994,2025-09-04 11:56:00,2025-09-04 11:56:00.100,2025-09-04 11:56:00,09/04/25 11:56,09/04/25 11:56,2025040900466.0,INR,1.0,2025040906250.0,,127.55,126.75,,,,,,,,,,,,,,,,,,127.54121187474584,127.5425,62.03578146355272,127.53,127.55,,
5833,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,49.0,127.54,1.0,ABC5934,2025-09-04 11:57:00,2025-09-04 11:57:00.100,2025-09-04 11:57:00,09/04/25 11:57,09/04/25 11:57,2025040900466.0,INR,1.0,2025040906190.0,,127.54,126.75,,,,,,,,,,,,,,,,,,127.54,127.54,61.9413517327902,127.54,127.54,,
5834,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,5.0,127.55,1.0,ABC5935,2025-09-04 11:57:00,2025-09-04 11:57:00.100,2025-09-04 11:57:00,09/04/25 11:57,09/04/25 11:57,2025040900466.0,INR,1.0,2025040906191.0,,127.55,126.75,,,,,,,,,,,,,,,,,,127.54092592592593,127.545,62.01350038694969,127.54,127.55,,
5835,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,17.0,127.55,1.0,ABC5936,2025-09-04 11:57:00,2025-09-04 11:57:00.100,2025-09-04 11:57:00,09/04/25 11:57,09/04/25 11:57,2025040900466.0,INR,1.0,2025040906192.0,,127.55,126.75,,,,,,,,,,,,,,,,,,127.5430985915493,127.54666666666667,62.182791566728035,127.54,127.55,,
5836,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,26.0,127.55,1.0,ABC5937,2025-09-04 11:57:00,2025-09-04 11:57:00.100,2025-09-04 11:57:00,09/04/25 11:57,09/04/25 11:57,2025040900466.0,INR,1.0,2025040906193.0,,127.55,126.75,,,,,,,,,,,,,,,,,,127.54494845360823,127.5475,62.326925781570544,127.54,127.55,,
5837,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,9.0,127.55,1.0,ABC5938,2025-09-04 11:57:00,2025-09-04 11:57:00.100,2025-09-04 11:57:00,09/04/25 11:57,09/04/25 11:57,2025040900466.0,INR,1.0,2025040906194.0,,127.55,126.75,,,,,,,,,,,,,,,,,,127.54537735849055,127.548,62.360343821398985,127.54,127.55,,
5838,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,311.0,127.55,1.0,ABC5939,2025-09-04 11:57:00,2025-09-04 11:57:00.100,2025-09-04 11:57:00,09/04/25 11:57,09/04/25 11:57,2025040900466.0,INR,1.0,2025040906195.0,,127.55,126.75,,,,,,,,,,,,,,,,,,127.54882494004795,127.54833333333333,62.628953298740605,127.54,127.55,,
5839,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,17.0,127.55,1.0,ABC5940,2025-09-04 11:57:00,2025-09-04 11:57:00.100,2025-09-04 11:57:00,09/04/25 11:57,09/04/25 11:57,2025040900466.0,INR,1.0,2025040906196.0,,127.55,126.75,,,,,,,,,,,,,,,,,,127.54887096774192,127.54857142857142,62.63253933027443,127.54,127.55,,
5840,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,26.0,127.55,1.0,ABC5941,2025-09-04 11:57:00,2025-09-04 11:57:00.100,2025-09-04 11:57:00,09/04/25 11:57,09/04/25 11:57,2025040900466.0,INR,1.0,2025040906197.0,,127.55,126.75,,,,,,,,,,,,,,,,,,127.54893478260868,127.54874999999998,62.63751116152933,127.54,127.55,,
5841,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,9.0,127.55,1.0,ABC5942,2025-09-04 11:57:00,2025-09-04 11:57:00.100,2025-09-04 11:57:00,09/04/25 11:57,09/04/25 11:57,2025040900466.0,INR,1.0,2025040906198.0,,127.55,126.75,,,,,,,,,,,,,,,,,,127.54895522388058,127.54888888888887,62.63910374477117,127.54,127.55,,
5842,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,311.0,127.55,1.0,ABC5943,2025-09-04 11:57:00,2025-09-04 11:57:00.100,2025-09-04 11:57:00,09/04/25 11:57,09/04/25 11:57,2025040900466.0,INR,1.0,2025040906199.0,,127.55,126.75,,,,,,,,,,,,,,,,,,127.54937179487177,127.54899999999998,62.67155875587886,127.54,127.55,,
5843,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,17.0,127.55,1.0,ABC5944,2025-09-04 11:57:00,2025-09-04 11:57:00.100,2025-09-04 11:57:00,09/04/25 11:57,09/04/25 11:57,2025040900466.0,INR,1.0,2025040906200.0,,127.55,126.75,,,,,,,,,,,,,,,,,,127.54938519447929,127.54909090909088,62.672602714660904,127.54,127.55,,
5844,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,22.0,127.55,1.0,ABC5945,2025-09-04 11:57:00,2025-09-04 11:57:00.100,2025-09-04 11:57:00,09/04/25 11:57,09/04/25 11:57,2025040900466.0,INR,1.0,2025040906201.0,,127.55,126.75,,,,,,,,,,,,,,,,,,127.54940170940169,127.54916666666664,62.67388938624621,127.54,127.55,,
